Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,LoanToIncomeRatio,Property_Area_Semiurban,Property_Area_Urban
,,2,,,7667,0.0,185.0,360.0,1.0,,7667.0,0.02412623891497131,False,False
,,0,,,2917,0.0,84.0,360.0,1.0,,2917.0,0.02878684030157642,True,False
,,0,,,2927,2405.0,111.0,360.0,1.0,,5332.0,0.02081380086255391,True,False
,,0,,,2507,0.0,56.0,360.0,1.0,,2507.0,0.022328548644338118,False,False
,,2,,,5746,0.0,144.0,84.0,1.0,,5746.0,0.02505655124412737,False,False
,,0,,,2473,1843.0,159.0,360.0,1.0,,4316.0,0.03683113273106324,False,False
,,1,,,3399,1640.0,111.0,180.0,1.0,,5039.0,0.022023809523809525,False,True
,,2,,,3717,0.0,120.0,360.0,1.0,,3717.0,0.0322754168908015,True,False
,,0,,,2058,2134.0,88.0,360.0,1.0,,4192.0,0.020987359885523492,False,True
,,1,,,3541,0.0,112.0,360.0,1.0,,3541.0,0.03162055335968379,True,False
,,1,,,10000,0.0,155.0,360.0,1.0,,10000.0,0.015498450154984501,False,False
,,0,,,2400,2167.0,115.0,360.0,1.0,,4567.0,0.025175131348511383,True,False
,,3,,,4342,189.0,124.0,360.0,1.0,,4531.0,0.02736098852603707,True,False
,,2,,,3601,1590.0,128.0,360.0,1.0,,5191.0,0.02465331278890601,False,False
,,0,,,3166,2985.0,132.0,360.0,1.0,,6151.0,0.021456436931079324,False,False
,,3,,,15000,0.0,300.0,360.0,1.0,,15000.0,0.01999866675554963,False,False
,,1,,,8666,4983.0,376.0,360.0,0.0,,13649.0,0.027545787545787546,False,False
,,0,,,4917,0.0,130.0,360.0,0.0,,4917.0,0.026433509556730378,False,False
,,0,,,5818,2160.0,184.0,360.0,1.0,,7978.0,0.023060533901491414,True,False
,,0,,,4333,2451.0,110.0,360.0,1.0,,6784.0,0.016212232866617538,False,True
,,0,,,2500,0.0,67.0,360.0,1.0,,2500.0,0.026789284286285485,False,True
,,1,,,4384,1793.0,117.0,360.0,1.0,,6177.0,0.018938167691809647,False,True
,,0,,,2935,0.0,98.0,360.0,1.0,,2935.0,0.03337874659400545,True,False
,,0,,,2833,0.0,71.0,360.0,1.0,,2833.0,0.025052928722653495,False,True
,,0,,,63337,0.0,490.0,180.0,1.0,,63337.0,0.007736272064163693,False,True
,,1,,,9833,1833.0,182.0,180.0,1.0,,11666.0,0.015599554298448616,False,True
,,0,,,5503,4490.0,70.0,360.0,1.0,,9993.0,0.007004202521512908,True,False
,,1,,,5250,688.0,160.0,360.0,1.0,,5938.0,0.02694056238423977,False,False
,,2,,,2500,4600.0,176.0,360.0,1.0,,7100.0,0.024785241515279537,False,False
,,3,,,1830,0.0,128.0,360.0,0.0,,1830.0,0.06990715456034953,False,True
,,0,,,4160,0.0,71.0,360.0,1.0,,4160.0,0.017063205960105743,True,False
,,3,,,2647,1587.0,173.0,360.0,1.0,,4234.0,0.04085005903187721,False,False
,,0,,,2378,0.0,46.0,360.0,1.0,,2378.0,0.019335855401429174,False,False
,,1,,,4554,1229.0,158.0,360.0,1.0,,5783.0,0.02731673582295989,False,True
,,3,,,3173,0.0,74.0,360.0,1.0,,3173.0,0.023314429741650915,True,False
,,2,,,2583,2330.0,125.0,360.0,1.0,,4913.0,0.02543752543752544,False,False
,,0,,,2499,2458.0,160.0,360.0,1.0,,4957.0,0.03227107704719645,True,False
,,0,,,3523,3230.0,152.0,360.0,0.0,,6753.0,0.022505182114302635,False,False
,,2,,,3083,2168.0,126.0,360.0,1.0,,5251.0,0.02399086062452399,False,True
,,0,,,6333,4583.0,259.0,360.0,1.0,,10916.0,0.023724466428506,True,False
,,0,,,2625,6250.0,187.0,360.0,1.0,,8875.0,0.02106804867057233,False,False
,,0,,,9083,0.0,228.0,360.0,1.0,,9083.0,0.02509907529722589,True,False
,,0,,,8750,4167.0,308.0,360.0,1.0,,12917.0,0.02384270010837591,False,False
,,3,,,2666,2083.0,95.0,360.0,1.0,,4749.0,0.02,False,False
,,0,,,5500,0.0,105.0,360.0,0.0,,5500.0,0.019087438647518634,False,False
,,0,,,2423,505.0,130.0,360.0,1.0,,2928.0,0.04438374871969956,True,False
,,0,,,3813,0.0,116.0,180.0,1.0,,3813.0,0.030414263240692185,False,True
,,2,,,8333,3167.0,165.0,360.0,1.0,,11500.0,0.014346578558386227,False,False
,,1,,,3875,0.0,67.0,360.0,1.0,,3875.0,0.017285861713106296,False,True
,,0,,,3000,1666.0,100.0,480.0,0.0,,4666.0,0.021427040925648167,False,True
,,3,,,5167,3167.0,200.0,360.0,1.0,,8334.0,0.02399520095980804,True,False
,,1,,,4723,0.0,81.0,360.0,1.0,,4723.0,0.01714648602878916,True,False
,,2,,,5000,3667.0,236.0,360.0,1.0,,8667.0,0.02722658052607291,True,False
,,0,,,4750,2333.0,130.0,360.0,1.0,,7083.0,0.018351214003387916,False,True
,,0,,,3013,3033.0,95.0,300.0,1.0,,6046.0,0.015710269555151316,False,True
,,0,,,6822,0.0,141.0,360.0,1.0,,6822.0,0.020665396453173092,False,False
,,0,,,6216,0.0,133.0,360.0,1.0,,6216.0,0.021392954801351134,False,False
,,0,,,2500,0.0,96.0,480.0,1.0,,2500.0,0.03838464614154338,True,False
,,0,,,5124,0.0,124.0,360.0,0.0,,5124.0,0.024195121951219513,False,False
,,1,,,6325,0.0,175.0,360.0,1.0,,6325.0,0.027663610496364212,True,False
,,0,,,19730,5266.0,570.0,360.0,1.0,,24996.0,0.022802736328359403,False,False
,,0,,,15759,0.0,55.0,360.0,1.0,,15759.0,0.0034898477157360407,True,False
,,2,,,5185,0.0,155.0,360.0,1.0,,5185.0,0.029888160431932126,True,False
,,2,,,9323,7873.0,380.0,300.0,1.0,,17196.0,0.02209687736233064,False,False
,,1,,,3062,1987.0,111.0,180.0,0.0,,5049.0,0.02198019801980198,False,True
,,0,,,2764,1459.0,110.0,360.0,1.0,,4223.0,0.026041666666666668,False,True
,,0,,,4817,923.0,120.0,180.0,1.0,,5740.0,0.020902281832433374,False,True
,,3,,,8750,4996.0,130.0,360.0,1.0,,13746.0,0.009456608714628646,False,False
,,0,,,4310,0.0,130.0,360.0,1.0,,4310.0,0.03015541637671074,True,False
,,0,,,3069,0.0,71.0,480.0,1.0,,3069.0,0.023127035830618894,False,True
,,2,,,5391,0.0,130.0,360.0,1.0,,5391.0,0.02410979228486647,False,True
,,0,,,3333,2500.0,128.0,360.0,1.0,,5833.0,0.021940349674322936,True,False
,,0,,,5941,4232.0,296.0,360.0,1.0,,10173.0,0.029093768429329665,True,False
,,0,,,6000,0.0,156.0,360.0,1.0,,6000.0,0.02599566738876854,False,True
,,0,,,7167,0.0,128.0,360.0,1.0,,7167.0,0.017857142857142856,False,True
,,2,,,4566,0.0,100.0,360.0,1.0,,4566.0,0.02189621195533173,False,True
,,1,,,3667,0.0,113.0,180.0,1.0,,3667.0,0.030806979280261722,False,True
,,0,,,2346,1600.0,132.0,360.0,1.0,,3946.0,0.03344312135799341,True,False
,,0,,,3010,3136.0,128.0,360.0,0.0,,6146.0,0.020823165771921264,False,True
,,0,,,2333,2417.0,136.0,360.0,1.0,,4750.0,0.028625552515259944,False,True
,,0,,,5488,0.0,125.0,360.0,1.0,,5488.0,0.02277281836400073,False,False
,,3,,,9167,0.0,185.0,360.0,1.0,,9167.0,0.02017888307155323,False,False
,,3,,,9504,0.0,275.0,360.0,1.0,,9504.0,0.028932140978432403,False,False
,,0,,,2583,2115.0,120.0,360.0,1.0,,4698.0,0.02553734837199404,False,True
,,2,,,1993,1625.0,113.0,180.0,1.0,,3618.0,0.031224095053882288,True,False
,,2,,,3100,1400.0,113.0,360.0,1.0,,4500.0,0.025105532103976893,False,True
,,2,,,3276,484.0,135.0,360.0,1.0,,3760.0,0.035894708854028186,True,False
,,0,,,3180,0.0,71.0,360.0,0.0,,3180.0,0.022320025149324112,False,True
,,0,,,3033,1459.0,95.0,360.0,1.0,,4492.0,0.021144001780547518,False,True
,,0,,,3902,1666.0,109.0,360.0,1.0,,5568.0,0.019572634225175075,False,False
,,0,,,1500,1800.0,103.0,360.0,0.0,,3300.0,0.031202665858830657,True,False
,,2,,,2889,0.0,45.0,180.0,0.0,,2889.0,0.015570934256055362,False,True
,,0,,,2755,0.0,65.0,300.0,1.0,,2755.0,0.02358490566037736,False,False
,,0,,,2500,20000.0,103.0,360.0,1.0,,22500.0,0.004577574330029776,True,False
,,0,,,1963,0.0,53.0,360.0,1.0,,1963.0,0.0269857433808554,True,False
,,0,,,7441,0.0,194.0,360.0,1.0,,7441.0,0.026068261220102123,False,False
,,0,,,4547,0.0,115.0,360.0,1.0,,4547.0,0.0252858399296394,True,False
,,0,,,2167,2400.0,115.0,360.0,1.0,,4567.0,0.025175131348511383,False,True
,,0,,,2213,0.0,66.0,360.0,1.0,,2213.0,0.02981029810298103,False,False
,,1,,,8300,0.0,152.0,300.0,0.0,,8300.0,0.018311046861823877,True,False
,,3,,,81000,0.0,360.0,360.0,0.0,,81000.0,0.00444438957543734,False,False
,,1,,,3867,0.0,62.0,360.0,1.0,,3867.0,0.016028955532574975,True,False
,,0,,,6256,0.0,160.0,360.0,1.0,,6256.0,0.02557136007671408,False,True
,,0,,,6096,0.0,218.0,360.0,0.0,,6096.0,0.03575528948663277,False,False
,,0,,,2253,2033.0,110.0,360.0,1.0,,4286.0,0.025658968975973875,False,False
,,0,,,2149,3237.0,178.0,360.0,0.0,,5386.0,0.033042509745684054,True,False
,,0,,,2995,0.0,60.0,360.0,1.0,,2995.0,0.020026702269692925,False,True
,,1,,,2600,0.0,160.0,360.0,1.0,,2600.0,0.06151480199923107,False,True
,,2,,,1600,20000.0,239.0,360.0,1.0,,21600.0,0.011064302578584324,False,True
,,0,,,1025,2773.0,112.0,360.0,1.0,,3798.0,0.029481442484864437,False,False
,,0,,,3246,1417.0,138.0,360.0,1.0,,4663.0,0.029588336192109776,True,False
,,0,,,5829,0.0,138.0,360.0,1.0,,5829.0,0.023670668953687822,False,False
,,0,,,2720,0.0,80.0,360.0,0.0,,2720.0,0.02940095553105476,False,True
,,0,,,1820,1719.0,100.0,360.0,1.0,,3539.0,0.02824858757062147,False,True
,,1,,,7250,1667.0,110.0,360.0,0.0,,8917.0,0.012334604171338866,False,True
,,0,,,14880,0.0,96.0,360.0,1.0,,14880.0,0.00645117935622606,True,False
,,0,,,2666,4300.0,121.0,360.0,1.0,,6966.0,0.017367590067460886,False,False
,,1,,,4606,0.0,81.0,360.0,1.0,,4606.0,0.017581940525287606,False,False
,,2,,,5935,0.0,133.0,360.0,1.0,,5935.0,0.02240566037735849,True,False
,,0,,,2920,16.12000084,87.0,360.0,1.0,,2936.12000084,0.02962085307209732,False,False
,,0,,,2717,0.0,60.0,180.0,1.0,,2717.0,0.02207505518763797,False,True
,,1,,,8624,0.0,150.0,360.0,1.0,,8624.0,0.017391304347826087,True,False
,,0,,,6500,0.0,105.0,360.0,0.0,,6500.0,0.016151361329026302,False,False
,,0,,,12876,0.0,405.0,360.0,1.0,,12876.0,0.03145142502135591,True,False
,,0,,,2425,2340.0,143.0,360.0,1.0,,4765.0,0.03000419639110365,True,False
,,0,,,3750,0.0,100.0,360.0,1.0,,3750.0,0.026659557451346308,False,True
,,0,,,10047,0.0,128.0,240.0,1.0,,10047.0,0.012738853503184714,True,False
,,0,,,1926,1851.0,50.0,360.0,1.0,,3777.0,0.013234515616728428,True,False
,,0,,,2213,1125.0,128.0,360.0,1.0,,3338.0,0.03833483078766098,False,True
,,0,,,10416,0.0,187.0,360.0,0.0,,10416.0,0.01795142555438226,False,True
,,0,,,7142,0.0,138.0,360.0,1.0,,7142.0,0.019319613607727847,False,False
,,0,,,3660,5064.0,187.0,360.0,1.0,,8724.0,0.021432664756446992,True,False
,,0,,,7901,1833.0,180.0,360.0,1.0,,9734.0,0.01848998459167951,False,False
,,3,,,4707,1993.0,148.0,360.0,1.0,,6700.0,0.022086255782718996,True,False
,,1,,,37719,0.0,152.0,360.0,1.0,,37719.0,0.004029692470837752,True,False
,,0,,,7333,8333.0,175.0,300.0,1.0,,15666.0,0.011169975106912618,False,False
,,1,,,3466,1210.0,130.0,360.0,1.0,,4676.0,0.027795595467179815,False,False
,,2,,,4652,0.0,110.0,360.0,1.0,,4652.0,0.02364066193853428,False,False
,,0,,,3539,1376.0,55.0,360.0,1.0,,4915.0,0.011187957689178194,False,False
,,2,,,3340,1710.0,150.0,360.0,0.0,,5050.0,0.02969708968521085,False,False
,,1,,,2769,1542.0,190.0,360.0,1.0,,4311.0,0.04406307977736549,True,False
,,2,,,2309,1255.0,125.0,360.0,0.0,,3564.0,0.03506311360448808,False,False
,,2,,,1958,1456.0,60.0,300.0,1.0,,3414.0,0.017569546120058566,False,True
,,0,,,3948,1733.0,149.0,360.0,0.0,,5681.0,0.026223160858852516,False,False
,,0,,,2483,2466.0,90.0,180.0,0.0,,4949.0,0.01818181818181818,False,False
,,0,,,7085,0.0,84.0,360.0,1.0,,7085.0,0.011854360711261643,True,False
,,2,,,3859,0.0,96.0,360.0,1.0,,3859.0,0.024870466321243522,True,False
,,0,,,4301,0.0,118.0,360.0,1.0,,4301.0,0.027429102742910275,False,True
,,0,,,3708,2569.0,173.0,360.0,1.0,,6277.0,0.027556546670914304,False,True
,,2,,,4354,0.0,136.0,360.0,1.0,,4354.0,0.031228473019517797,False,False
,,0,,,8334,0.0,160.0,360.0,1.0,,8334.0,0.01919616076784643,True,False
,,0,,,2083,4083.0,160.0,360.0,1.0,,6166.0,0.025944543538187124,True,False
,,3,,,7740,0.0,128.0,180.0,1.0,,7740.0,0.016535331352538433,False,True
,,0,,,3015,2188.0,153.0,360.0,1.0,,5203.0,0.029400461183704842,False,False
,,1,,,5191,0.0,132.0,360.0,1.0,,5191.0,0.025423728813559324,True,False
,,0,,,4166,0.0,98.0,360.0,0.0,,4166.0,0.02351811855051596,True,False
,,0,,,6000,0.0,140.0,360.0,1.0,,6000.0,0.023329445092484587,False,False
,,3,,,2947,1664.0,70.0,180.0,0.0,,4611.0,0.015177797051170859,False,True
,,0,,,16692,0.0,110.0,360.0,1.0,,16692.0,0.006589588450248607,True,False
,,2,,,210,2917.0,98.0,360.0,1.0,,3127.0,0.03132992327365729,True,False
,,0,,,4333,2451.0,110.0,360.0,1.0,,6784.0,0.016212232866617538,False,True
,,1,,,3450,2079.0,162.0,360.0,1.0,,5529.0,0.029294755877034357,True,False
,,1,,,2653,1500.0,113.0,180.0,0.0,,4153.0,0.02720269619643717,False,False
,,3,,,4691,0.0,100.0,360.0,1.0,,4691.0,0.021312872975277068,True,False
,,0,,,2500,0.0,93.0,360.0,1.0,,2500.0,0.03718512594962015,False,True
,,2,,,5532,4648.0,162.0,360.0,1.0,,10180.0,0.015911992928003143,False,False
,,2,,,16525,1014.0,150.0,360.0,1.0,,17539.0,0.00855188141391106,False,False
,,2,,,6700,1750.0,230.0,300.0,1.0,,8450.0,0.027215714116672583,True,False
,,2,,,2873,1872.0,132.0,360.0,0.0,,4745.0,0.02781289506953224,True,False
,,1,,,16667,2250.0,86.0,360.0,1.0,,18917.0,0.004545935088275717,True,False
,,2,,,2947,1603.0,128.0,360.0,1.0,,4550.0,0.02812568666227203,False,True
,,0,,,4350,0.0,154.0,360.0,1.0,,4350.0,0.03539416226154907,False,False
,,3,,,3095,0.0,113.0,360.0,1.0,,3095.0,0.03649870801033592,False,False
,,0,,,2083,3150.0,128.0,360.0,1.0,,5233.0,0.02445548337791364,True,False
,,0,,,10833,0.0,234.0,360.0,1.0,,10833.0,0.021598670851024553,True,False
,,2,,,8333,0.0,246.0,360.0,1.0,,8333.0,0.029517638588912886,True,False
,,1,,,1958,2436.0,131.0,360.0,1.0,,4394.0,0.029806598407281,False,False
,,2,,,3547,0.0,80.0,360.0,0.0,,3547.0,0.02254791431792559,False,False
,,1,,,18333,0.0,500.0,360.0,1.0,,18333.0,0.027271735573251882,False,True
,,2,,,4583,2083.0,160.0,360.0,1.0,,6666.0,0.023998800059997,True,False
,,0,,,2435,0.0,75.0,360.0,1.0,,2435.0,0.03078817733990148,False,True
,,0,,,2699,2785.0,96.0,360.0,1.0,,5484.0,0.017502278942570646,True,False
,,1,,,5333,1131.0,186.0,360.0,1.0,,6464.0,0.02877030162412993,False,True
,,0,,,3691,0.0,110.0,360.0,1.0,,3691.0,0.029794149512459372,False,False
,,0,,,17263,0.0,225.0,360.0,1.0,,17263.0,0.013032900834105653,True,False
,,0,,,3597,2157.0,119.0,360.0,0.0,,5754.0,0.020677671589921807,False,False
,,1,,,3326,913.0,105.0,84.0,1.0,,4239.0,0.024764150943396228,True,False
,,0,,,2600,1700.0,107.0,360.0,1.0,,4300.0,0.02487793536386887,False,False
,,0,,,4625,2857.0,111.0,12.0,1.0,,7482.0,0.014833622878524655,False,True
,,1,,,2895,0.0,95.0,360.0,1.0,,2895.0,0.03280386740331492,True,False
,,0,,,6283,4416.0,209.0,360.0,0.0,,10699.0,0.01953271028037383,False,False
,,0,,,645,3683.0,113.0,480.0,1.0,,4328.0,0.026103026103026103,False,False
,,0,,,3159,0.0,100.0,360.0,1.0,,3159.0,0.03164556962025317,True,False
,,2,,,4865,5624.0,208.0,360.0,1.0,,10489.0,0.01982840800762631,True,False
,,1,,,4050,5302.0,138.0,360.0,1.0,,9352.0,0.014754624184753555,False,False
,,0,,,3814,1483.0,124.0,300.0,1.0,,5297.0,0.023405058512646282,True,False
,,2,,,3510,4416.0,243.0,360.0,1.0,,7926.0,0.03065472435978302,False,False
,,0,,,20833,6667.0,480.0,360.0,1.0,,27500.0,0.017453910766881204,False,True
,,0,,,3583,0.0,96.0,360.0,1.0,,3583.0,0.026785714285714284,False,True
,,0,,,2479,3013.0,188.0,360.0,1.0,,5492.0,0.03422537775350446,False,True
,,1,,,13262,0.0,40.0,360.0,1.0,,13262.0,0.0030159089195506295,False,True
,,0,,,3598,1287.0,100.0,360.0,1.0,,4885.0,0.020466639377814164,False,False
,,1,,,6065,2004.0,250.0,360.0,1.0,,8069.0,0.030978934324659233,True,False
,,2,,,3283,2035.0,148.0,360.0,1.0,,5318.0,0.027824779093814627,False,True
,,0,,,2130,6666.0,70.0,180.0,1.0,,8796.0,0.00795725815618961,True,False
,,0,,,5815,3666.0,311.0,360.0,1.0,,9481.0,0.032798987555368066,False,False
,,3,,,3466,3428.0,150.0,360.0,1.0,,6894.0,0.021754894851341553,False,False
,,2,,,2031,1632.0,113.0,480.0,1.0,,3663.0,0.03084061135371179,True,False
,,0,,,3074,1800.0,123.0,360.0,0.0,,4874.0,0.02523076923076923,True,False
,,0,,,4683,1915.0,185.0,360.0,1.0,,6598.0,0.028034550689498408,True,False
,,0,,,3400,0.0,95.0,360.0,1.0,,3400.0,0.027932960893854747,False,False
,,2,,,2192,1742.0,45.0,360.0,1.0,,3934.0,0.011435832274459974,True,False
,,0,,,2500,0.0,55.0,360.0,1.0,,2500.0,0.021991203518592562,True,False
,,3,,,5677,1424.0,100.0,360.0,1.0,,7101.0,0.014080540692762602,False,False
,,2,,,7948,7166.0,480.0,360.0,1.0,,15114.0,0.03175653324512074,False,False
,,0,,,4680,2087.0,128.0,360.0,1.0,,6767.0,0.018912529550827423,True,False
,,2,,,17500,0.0,400.0,360.0,1.0,,17500.0,0.02285583680932518,False,False
,,0,,,3775,0.0,110.0,360.0,1.0,,3775.0,0.02913135593220339,True,False
,,1,,,5285,1430.0,161.0,360.0,0.0,,6715.0,0.023972602739726026,True,False
,,1,,,2679,1302.0,94.0,360.0,1.0,,3981.0,0.023606228026117528,True,False
,,0,,,6783,0.0,130.0,360.0,1.0,,6783.0,0.019162735849056603,True,False
,,0,,,1025,5500.0,216.0,360.0,1.0,,6525.0,0.0330983757278578,False,False
,,3,,,4281,0.0,100.0,360.0,1.0,,4281.0,0.023353573096683792,False,True
,,2,,,3588,0.0,110.0,360.0,0.0,,3588.0,0.030649205906937867,False,False
,,1,,,11250,0.0,196.0,360.0,1.0,,11250.0,0.017420673717891744,True,False
,,0,,,18165,0.0,125.0,360.0,1.0,,18165.0,0.00688098645821865,False,True
,,0,,,2550,2042.0,126.0,360.0,1.0,,4592.0,0.027433050293925537,False,False
,,0,,,6133,3906.0,324.0,360.0,1.0,,10039.0,0.03227091633466136,False,True
,,2,,,3617,0.0,107.0,360.0,1.0,,3617.0,0.02957435046987286,True,False
,,0,,,2917,536.0,66.0,360.0,1.0,,3453.0,0.01910828025477707,False,False
,,3,,,6417,0.0,157.0,180.0,1.0,,6417.0,0.024462449361171704,False,False
,,1,,,4608,2845.0,140.0,180.0,1.0,,7453.0,0.018781862087469816,True,False
,,0,,,2138,0.0,99.0,360.0,0.0,,2138.0,0.04628330995792426,True,False
,,1,,,3652,0.0,95.0,360.0,1.0,,3652.0,0.026006022447303587,True,False
,,1,,,2239,2524.0,128.0,360.0,1.0,,4763.0,0.02686817800167926,False,True
,,0,,,3017,663.0,102.0,360.0,1.0,,3680.0,0.027709861450692746,True,False
,,0,,,2768,1950.0,155.0,360.0,1.0,,4718.0,0.03284594193685103,False,False
,,0,,,3358,0.0,80.0,36.0,1.0,,3358.0,0.023816612086930634,True,False
,,0,,,2526,1783.0,145.0,360.0,1.0,,4309.0,0.033642691415313224,False,False
,,0,,,5000,0.0,103.0,360.0,0.0,,5000.0,0.020595880823835233,True,False
,,0,,,2785,2016.0,110.0,360.0,1.0,,4801.0,0.022907122032486463,False,False
,,2,,,6633,0.0,128.0,360.0,0.0,,6633.0,0.01929454326198372,False,False
,,1,,,2492,2375.0,128.0,360.0,1.0,,4867.0,0.02629416598192276,False,False
,,1,,,3333,3250.0,158.0,360.0,1.0,,6583.0,0.02399756986634265,False,True
,,0,,,2454,2333.0,181.0,360.0,0.0,,4787.0,0.03780284043441938,False,True
,,0,,,3593,4266.0,132.0,180.0,0.0,,7859.0,0.016793893129770993,False,False
,,1,,,5468,1032.0,26.0,360.0,1.0,,6500.0,0.003999384710044608,True,False
,,0,,,2667,1625.0,84.0,360.0,1.0,,4292.0,0.019566736547868623,False,True
,,3,,,10139,0.0,260.0,360.0,1.0,,10139.0,0.02564102564102564,True,False
,,0,,,3887,2669.0,162.0,360.0,1.0,,6556.0,0.024706420619185602,True,False
,,0,,,4180,2306.0,182.0,360.0,1.0,,6486.0,0.028056112224448898,True,False
,,2,,,3675,242.0,108.0,360.0,1.0,,3917.0,0.027565084226646247,True,False
,,1,,,19484,0.0,600.0,360.0,1.0,,19484.0,0.030792917628945343,True,False
,,0,,,5923,2054.0,211.0,360.0,1.0,,7977.0,0.026447731260967663,False,False
,,0,,,5800,0.0,132.0,360.0,1.0,,5800.0,0.022754697465954144,True,False
,,2,,,8799,0.0,258.0,360.0,0.0,,8799.0,0.02931818181818182,False,True
,,0,,,4467,0.0,120.0,360.0,1.0,,4467.0,0.02685765443151298,False,False
,,0,,,3333,0.0,70.0,360.0,1.0,,3333.0,0.020995800839832032,False,True
,,3,,,3400,2500.0,123.0,360.0,0.0,,5900.0,0.020843924758515507,False,False
,,0,,,2378,0.0,9.0,360.0,1.0,,2378.0,0.0037831021437578815,False,True
,,0,,,3166,2064.0,104.0,360.0,0.0,,5230.0,0.019881475817243355,False,True
,,1,,,3417,1750.0,186.0,360.0,1.0,,5167.0,0.035990712074303405,False,True
,,0,,,5116,1451.0,165.0,360.0,0.0,,6567.0,0.025121802679658953,False,True
,,2,,,16666,0.0,275.0,360.0,1.0,,16666.0,0.016499670006599867,False,True
,,2,,,6125,1625.0,187.0,480.0,1.0,,7750.0,0.024125919236227585,True,False
,,3,,,6406,0.0,150.0,360.0,1.0,,6406.0,0.023411893241766818,True,False
,,2,,,3159,461.0,108.0,84.0,1.0,,3620.0,0.029826014913007456,False,True
,,0,,,3087,2210.0,136.0,360.0,0.0,,5297.0,0.025670064175160438,True,False
,,0,,,3229,2739.0,110.0,360.0,1.0,,5968.0,0.018428547495392862,False,True
,,1,,,1782,2232.0,107.0,360.0,1.0,,4014.0,0.026650062266500622,False,False
,,0,,,3182,2917.0,161.0,360.0,1.0,,6099.0,0.02639344262295082,False,True
,,2,,,6540,0.0,205.0,360.0,1.0,,6540.0,0.0313407735820211,True,False
,,0,,,1836,33837.0,90.0,360.0,1.0,,35673.0,0.0025228457700285922,False,True
,,0,,,3166,0.0,36.0,360.0,1.0,,3166.0,0.011367224502683928,True,False
,,1,,,1880,0.0,61.0,360.0,1.0,,1880.0,0.03242955874534822,False,False
,,1,,,2787,1917.0,146.0,360.0,0.0,,4704.0,0.031030818278427207,False,False
,,1,,,4283,3000.0,172.0,84.0,1.0,,7283.0,0.023613399231191653,False,False
,,0,,,2297,1522.0,104.0,360.0,1.0,,3819.0,0.027225130890052355,False,True
,,0,,,2165,0.0,70.0,360.0,1.0,,2165.0,0.032317636195752536,True,False
,,0,,,4750,0.0,94.0,360.0,1.0,,4750.0,0.01978530835613555,True,False
,,2,,,2726,0.0,106.0,360.0,0.0,,2726.0,0.03887055372203887,True,False
,,0,,,3000,3416.0,56.0,180.0,1.0,,6416.0,0.008726819386005922,True,False
,,2,,,6000,0.0,205.0,240.0,1.0,,6000.0,0.03416097317113814,True,False
,,3,,,9357,0.0,292.0,360.0,1.0,,9357.0,0.031203248557384055,True,False
,,0,,,3859,3300.0,142.0,180.0,1.0,,7159.0,0.01983240223463687,False,False
,,0,,,16120,0.0,260.0,360.0,1.0,,16120.0,0.016128031759816388,False,True
,,0,,,3833,0.0,110.0,360.0,1.0,,3833.0,0.028690662493479395,False,False
,,2,,,6383,1000.0,187.0,360.0,1.0,,7383.0,0.025325027085590465,False,False
,,0,,,2987,0.0,88.0,360.0,0.0,,2987.0,0.029451137884872823,True,False
,,0,,,9963,0.0,180.0,360.0,1.0,,9963.0,0.018065034122842234,False,False
,,2,,,5780,0.0,192.0,360.0,1.0,,5780.0,0.03321224701608718,False,True
,,3,,,416,41667.0,350.0,180.0,1.0,,42083.0,0.0083166999334664,False,True
,,0,,,2894,2792.0,155.0,360.0,1.0,,5686.0,0.027255143309301916,False,False
,,3,,,5703,0.0,128.0,360.0,1.0,,5703.0,0.02244039270687237,False,True
,,0,,,3676,4301.0,172.0,360.0,1.0,,7977.0,0.021559288042115817,False,False
,,1,,,12000,0.0,496.0,360.0,1.0,,12000.0,0.04132988917590201,True,False
,,0,,,2400,3800.0,128.0,180.0,1.0,,6200.0,0.02064183196258668,False,True
,,1,,,3400,2500.0,173.0,360.0,1.0,,5900.0,0.029317064904253516,True,False
,,2,,,3987,1411.0,157.0,360.0,1.0,,5398.0,0.029079459159103538,False,False
,,0,,,3232,1950.0,108.0,360.0,1.0,,5182.0,0.020837352884429866,False,False
,,0,,,2900,0.0,71.0,360.0,1.0,,2900.0,0.024474319200275766,False,False
,,3,,,4106,0.0,40.0,180.0,1.0,,4106.0,0.009739469198928659,False,False
,,1,,,8072,240.0,253.0,360.0,1.0,,8312.0,0.030434259593407915,False,True
,,2,,,7583,0.0,187.0,360.0,1.0,,7583.0,0.02465717299578059,False,True
,,0,,,4583,0.0,133.0,360.0,0.0,,4583.0,0.029013961605584643,True,False
